% Model,Cyl_axis_oriented_magnetic_field.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 29 2025, 16:34"
% Table,Table 2 - Line Integration 2
% H0 (A/m),Eigenfrequency (GHz),o (1),e (1)
149000,10.933675296153742+2.5911413368436246E-15i,-0.003542461900575328,-0.016069852895225122
149000,12.019944579169719-7.083026550975912E-15i,-0.0031817009005374983,-0.2958430753843482
149000,12.110032342051639+1.8867120539422147E-14i,0.001348204565068732,0.5923877194558463
155600,7.17654093884812+1.7210533954977144E-15i,0.003181872332348118,0.4991362592008193
155600,7.676495289148993-3.0596253147295947E-15i,-0.6532037931312557,-0.0034047878332980033
155600,9.01740622165741-4.603741657608269E-15i,0.0024733680699253217,0.4128936156998882
155600,9.20420855569769+1.1592791228575336E-14i,-0.0033037591607786502,-0.6091636074657084
155600,9.810096779472223,0.6917703471423451,0.003092399122818933
155600,9.873569464756082+5.253878065280129E-15i,0.7015862603475306,0.004150854405457425
155600,11.165850853384496-2.8479155508396245E-15i,-0.003197213341307154,-0.014640582620379629
155600,12.255006778187715+6.404352608333314E-14i,-0.002780000217023497,-0.21015624052873905
155600,12.342230635737662-3.357169895073645E-14i,0.0013383019496844774,0.5914012175457098
162200,7.408691598194691-2.556867231396079E-15i,0.0031946661289190023,0.5018155902864238
162200,7.90867270621576+1.4618287955937146E-15i,-0.5114599486927224,-0.005410050044457481
162200,9.255247385645411+2.3323831722691805E-15i,0.0027631391282779043,0.4635776842618333
162200,9.43637697893388+3.172809115544918E-15i,-0.003110210445757158,-0.5801095805729664
162200,10.044682784238283-2.200550357340251E-15i,0.6873446001670118,0.002912989784767095
162200,10.105716838085245+8.58748888231556E-15i,0.6872669324261991,0.0017101756114603264
162200,11.398025372661825-3.3909504738027946E-15i,-0.0019988326729278327,-0.00938972527802275
162200,12.489970970470484+1.700627646014435E-13i,-0.0031932215488632127,-0.2989556668808763
162200,12.57442748830953-5.644785723288167E-14i,2.4213335773929373E-4,0.5010110123035021
168800,7.640841929711214,0.003180855945721767,0.4995044254892316
168800,8.140848683755557+2.115774324307319E-15i,-0.4240998533265554,-0.006050629137541378
168800,9.492806932958874-4.148907455543875E-15i,0.002560235733611975,0.4294264686399692
168800,9.668544544999788-3.4281197671381454E-15i,-0.0029958706035267723,-0.5626539193240901
168800,10.279158189433902-4.585906252329591E-15i,-0.6910364564419057,-0.005164311895709133
168800,10.337864201623358-2.1757110563828245E-15i,-0.7050892706784341,-0.0032255467049732357
168800,11.6301989039347+2.61515029679587E-15i,-0.0014946971766894642,-0.007155622584470246
168800,12.724842048670306+4.963388261560961E-14i,-0.003212185083368809,-0.30347478808848183
168800,12.806622956598039+1.2390406488905191E-14i,0.00222805526122736,0.6485936571772974
175400,7.872991955440325+1.5618045970097107E-15i,0.003179713857621146,0.4995472200294517
175400,8.373023312123458,-0.6581684605742858,-0.0032926702734998813
175400,9.730105467598591-3.165216174826622E-15i,0.0013460817450801656,0.2219650795925802
175400,9.900711297844275+5.215195066194863E-15i,-0.002826054029129641,-0.5364285968360817
175400,10.51353037010989+2.6782803426726976E-15i,0.7074880143279114,0.004171102927246679
175400,10.570011561660944+4.0477978891692904E-15i,0.684979464807337,0.0015939471472549407
175400,11.86237149398074+6.773060772156344E-15i,-0.0030257692999453713,-0.0138724899329266
175400,12.959624582823796+3.679962848342191E-13i,-0.0030867415508517124,-0.27607462511178466
175400,13.038817094519064-2.962645165879873E-13i,-2.573943712800879E-4,0.4525552909497856
182000,8.105141695478952-1.714107878292829E-15i,0.0031802913606416325,0.4998980269602466
182000,8.60519667423312-1.2682777764496232E-15i,-0.5492156190403419,-0.005000027081396228
182000,9.967161611264284-5.323515847068173E-15i,0.002285443824441944,0.38368380202984376
182000,10.132877278466294+7.466981615097177E-15i,-0.0034699699984127247,-0.6333679948100004
182000,10.747806055422844-1.448280485885361E-14i,0.16162638550670413,-0.0039342352024403174
182000,10.802158924470094+9.869192082688687E-15i,0.7050669557994776,0.003218410557409227
182000,12.094543186655141,-0.00229607395037581,-0.010698859435026303
182000,13.194322846677844-1.280202923967366E-12i,-0.002876161181363461,-0.2314603175678251
182000,13.271009953261327-4.0215661212929017E-14i,0.0017688588571709229,0.6202824149759232
188600,8.337291168189259-9.367443623771411E-16i,0.00316763927426085,0.4977618286148898
188600,8.83736884630935,-0.43444234544939675,-0.00593144831019992
188600,10.203992238338541,0.002253131605505448,0.37883543726691027
188600,10.365042525159307+3.430786791682486E-15i,-0.0029625288375096743,-0.5574591357957441
188600,10.981991398066674+7.757518788776057E-15i,-0.5713444032685225,-0.006331436372950751
188600,11.034306296338062,0.26624008768928786,-0.0053932420672505805
188600,12.326714023115715,-0.00272435252805971,-0.012559649435159371
188600,13.428940841454263-1.4512932508968223E-12i,-0.00232581711541967,-0.12147592039956831
188600,13.503201581461148-5.786818647595868E-14i,0.0018672959184652706,0.6264484116703406
195200,8.56944039038228,0.0031738135103464675,0.49913479506266706
195200,9.069539898550746+8.795856460167026E-15i,-0.5189389970443394,-0.005278067301675533
195200,10.44061267793879+1.1381416177466371E-14i,0.002758421894978938,0.46630298635980205
195200,10.597207073731054,-0.003185083316533324,-0.5912808897699608
195200,11.216092034891076+7.974343681006399E-15i,-0.2158914061153837,-0.006083610458282044
195200,11.266453683600862-1.1947239498048982E-14i,0.6772409457964691,0.005280200413926807
195200,12.55888404202781+3.4956186013801284E-15i,-0.0023677145791438947,-0.011008269753713497
195200,13.66348231736242+2.441980436192385E-14i,-0.0031349260959977953,-0.2875699053780914
195200,13.735392025361858-1.0396364821042574E-14i,0.0013744362725223052,0.5925368874585465
201800,8.80158937747898-6.640438174158332E-15i,0.003172644972180332,0.49912376947747705
201800,9.301709895715346-6.361679263531499E-15i,-0.4175700474525872,-0.005996507956934946
201800,10.677036888340384-2.4455656343996386E-15i,0.0013038744185268516,0.21748786404129872
201800,10.829370957703004+6.9501237073311285E-15i,-0.0025883237272234893,-0.4991277032683631
201800,11.4501131399884,-0.6391831781598791,-0.005916452656518909
201800,11.49860109267717+3.0798748177332764E-15i,-0.665380035789218,-0.005597127523445266
201800,12.791053279751122,-2.0558210638011684E-4,-0.0014573181254294262
201800,13.897950793087526+7.619007924296452E-14i,-0.004301593350298888,-0.6496142002682866
201800,13.96758132896553+1.1849336064312912E-14i,0.004846490594349819,0.6817275418935688
208400,9.033738143651426-8.379301449395744E-15i,0.003168959547148876,0.49863167093728633
208400,9.53387889763886,-0.5920774386322287,-0.004454270557044145
208400,10.913277608111768-8.097025736555916E-15i,0.0033144276847842805,0.5632008337015143
208400,11.06153420849002-1.1032923283584375E-14i,-0.0032214425219113,-0.5966880837037682
208400,11.684059471321216+4.536534396436628E-15i,-0.6388253156099483,-0.005919114230345724
208400,11.730748530103018+9.187115007838185E-15i,0.17998646220578832,-0.006099513057402501
208400,13.023221770509151,-0.0028087015044447727,-0.012905980257229773
208400,14.132349573475189+6.588391869331842E-14i,-0.003881378789598751,-0.4708676380337013
208400,14.199769534169139-7.91011033322399E-15i,0.0031300290131336425,0.6894118775880411
215000,9.265886701947215+2.5817639767966016E-15i,0.003206129330747708,0.505786095609234
215000,9.766046959694798+4.721318721846378E-15i,-0.4428394205978851,-0.005813256346130502
215000,11.149346487536878+3.4462645008573464E-15i,0.0024915595999553727,0.4222858790583601
215000,11.293696855564322+8.27064012462441E-15i,0.001365975006204992,0.16792829726003697
215000,11.917935411792435+6.8047222430815095E-15i,0.5643159835682343,1.9783887588886663E-4
215000,11.962896002568327+2.74993498327591E-15i,0.5427733558922218,-0.001985469220097937
215000,13.255389546544313-1.7146894420595434E-14i,0.003588512176099555,0.015996016645004187
215000,14.366681765619552+9.513852347686288E-14i,-0.0038178720518803415,-0.4533772924419495
215000,14.431956680894753-4.750431411438166E-14i,-4.1202418777878866E-5,0.47129991288798273
221600,9.49803506439911-1.2494307385791651E-14i,0.003192038533838141,0.5033235343879975
221600,9.998214133203929,-0.6576189860910739,-0.0033133829224641096
221600,11.385254203280335-3.991373374568581E-15i,0.0029579591394090525,0.5029396203138999
221600,11.52585892660342-2.8585865144684837E-15i,-0.003645386307562589,-0.6580192652745026
221600,12.151745005515671-5.467042905277161E-15i,-0.20803171879528054,-0.006117159173185175
221600,12.195043516954204-4.947542857126342E-15i,0.7027661722096732,0.003981940472183998
221600,13.487556638260058-2.7072442544076055E-15i,-0.0025878228746039032,-0.011949712021310645
221600,14.600950293508518+1.491368395303816E-13i,-0.0036676382007296018,-0.41401230555429874
221600,14.664142807209608-9.482908183066337E-14i,0.0022377276070303146,0.6479596896171653
228200,9.730183242122322,0.003172561269065549,0.4998453807275369
228200,10.23038046579937-7.376688495740521E-15i,0.6370661070831483,-0.0018888977527766408
228200,11.621010558753103+9.470436839493924E-15i,0.0024440280435614873,0.41525111602514464
228200,11.758020447625363-5.8536968889058825E-15i,-0.0038912765143518675,-0.690076460828215
228200,12.385491989929612-6.323692276523602E-15i,-0.6872401376828355,-0.002753520974510221
228200,12.42719108037314-1.1975990146826667E-14i,0.6983264532898124,0.0043602161181134046
228200,13.719723074350194-6.950587146178307E-15i,-0.0022738176989501066,-0.01059351484139621
228200,14.83515791137887+5.423020915138322E-14i,-0.003176427286270184,-0.2984959725188008
228200,14.896327949437643+1.266006135861155E-13i,8.01787626039302E-4,0.5464949417037493
234800,9.962331245400437+2.3904116241568113E-15i,0.0031710185231579153,0.49972045354761996
234800,10.462546001752765-5.467444006091138E-15i,-0.41687490911295816,-0.005918002898776296
234800,11.856624572230263-1.3742432560763364E-14i,0.00166976208242301,0.2830768410583401
234800,11.990181443111736-5.401241451274841E-15i,-0.0033736573900120547,-0.6191657037557952
234800,12.619179824301222-1.1050440928780518E-14i,0.7064080201134684,0.003778301985307541
234800,12.65933870021146-3.2931106898866634E-15i,0.6474380222001288,2.628742628288749E-4
234800,13.951888881917949+1.861313410030471E-15i,-0.002562838349632375,-0.011836176120553623
234800,15.069307215913815+4.6354195565232005E-14i,-0.0021235065558470045,-0.08599502847683263
234800,15.128512142263737,0.001085591131591465,0.569184012086608
241400,10.194479083762268+6.8063342180693295E-15i,0.0031713531848844225,0.49994008474501767
241400,10.694710782266375-2.1691645567821112E-15i,-0.4052111663571532,-0.005963709044751914
241400,12.092104554440091-4.9984467527191866E-15i,0.0020649250545256423,0.3513108550854332
241400,12.222341936119793+2.7605029197683077E-15i,-0.002948671767502133,-0.5551517220145299
241400,12.852811715082291+1.1488606326905767E-14i,0.04056585259463269,-0.004951354196267572
241400,12.89148638417487+4.879678325888113E-15i,0.5878044798190796,0.00678886968763145
241400,14.184054086584897+8.193462122959166E-15i,-0.0017292509184017415,-0.00823032481156324
241400,15.303400657397855+2.0045464096841993E-13i,-0.003093810213655682,-0.2812122260974604
241400,15.36069541883222-8.718176362383575E-14i,0.0017661903368731864,0.6183832443583085
248000,10.426626766050042-3.626184376784105E-15i,0.003195351136302823,0.5045910122211371
248000,10.92687484573568-3.25242574130838E-15i,-0.4558820693509219,-0.005659825456830768
248000,12.327458177073272+5.469774796435923E-15i,6.17361434117065E-4,0.10390826544471808
248000,12.454501948384964+2.1211725717366196E-14i,-0.003737426663813779,-0.670435320862675
248000,13.086390638517626-5.71240671621559E-15i,0.7074753137642846,0.003945065746296017
248000,13.123634140338096-1.8988266404214177E-15i,0.5512857508138445,-0.001824502076653562
248000,14.416218712591325+3.593194885146155E-15i,-0.0031806323250178465,-0.014433410850262078
248000,15.537440549932889+2.6101624348483195E-13i,-0.002312215832078735,-0.12276642185693573
248000,15.5928778108379-8.527352069256903E-14i,6.63939258710274E-5,0.4797968129447861
254600,10.658774300480252-3.856263674768395E-15i,0.003101669996224822,0.48720621968889466
254600,11.159038227984368-1.364913151846588E-15i,-0.6909152610228875,2.092782780946051E-4
254600,12.56269253343382+1.427541945760595E-14i,-1.6785116365673232E-4,-0.030017006238829354
254600,12.68666150041473+9.957935822481793E-15i,-0.0025706556337521218,-0.4961898125823455
254600,13.319919360843478,-0.6356575242904144,-0.0013513119619958794
254600,13.355781977198534,-0.1969180786604505,0.005931881299043399
254600,14.648382782888097+1.1938678177223822E-14i,-0.003598358285896368,-0.016042918284809034
254600,15.77142908080414-2.5675841000912466E-13i,-0.0034610177063116106,-0.3651134072670366
254600,15.825059348611658+2.1982492388443192E-14i,-0.0010532513368502595,0.36226024503771753
261200,10.890921694698333-8.186808492134044E-15i,0.0031497699518653575,0.49633019723135935
261200,11.391200962477168-2.4987638723096527E-15i,-0.4621971892786859,-0.005593935137037329
261200,12.797814192271455-4.337310634574618E-15i,0.002356028543060579,0.40264984977169016
261200,12.918820611574597-2.2422169764066882E-15i,-0.001886025689950489,-0.3863710667357152
261200,13.553400456370467+1.5843209464507551E-15i,0.39425272926642124,-0.002101916111814379
261200,13.587929903735436+1.715222714071756E-14i,0.6838958624616805,0.0015389441878197324
261200,14.880546319222143,-0.003466809888921108,-0.015199443526684755
261200,16.00536831907902-8.754069733210356E-13i,-0.002575105958234355,-0.1751065322985522
261200,16.05724006120155+1.532170916913872E-13i,-0.0011722801596603545,0.34809498952655804
267800,11.123068955827833-5.422004818331492E-15i,0.0030095651459537986,0.4703373106087226
267800,11.623363080511387,0.70400180219817,0.0010515724001047826
267800,13.03282924567624,0.00392351481774056,0.6717194999994455
267800,13.150979300166608-4.372471561339195E-15i,0.0022138752149593543,0.43935840171719964
267800,13.786836323702213+9.872507674164434E-15i,-0.7014299681635111,-0.0033098210518176865
267800,13.820077929474888-9.494545902243272E-15i,-0.6924087805936958,-0.0046723204201733065
267800,15.112709342213687+1.891633740435522E-15i,-0.0036203450424555153,-0.01606721009945804
267800,16.23926022351139+1.0135419764779844E-12i,-0.0010407536078809675,0.1031876235837616
267800,16.289419976447938-3.807878359504148E-13i,0.005062851912598061,0.32148018143280405
274400,11.35521609051393-2.2944300163323116E-15i,0.003168191609048855,0.5000402677689345
274400,11.855524611389864,-0.662374011481058,-0.003201904078827717
274400,13.267743351791747+1.8531882868274112E-14i,0.003431442592067119,0.587721609250594
274400,13.383137583502137+3.612577744252904E-15i,-0.0036001003831228388,-0.6515627964859747
274400,14.020229200307748-2.7139472971586026E-15i,-0.6772986657756448,-0.005404740105060678
274400,14.052226064562191-1.805605481781452E-15i,0.6964281281004532,0.00445640771724008
274400,15.344871871429449+5.53958469147067E-15i,-0.003585254595627704,-0.015785806410893062
274400,16.473106649827198-5.667614322367135E-13i,-0.003611232752139697,-0.4028292108384802
274400,16.521599121058017+3.446602869767191E-13i,0.002164443686664404,0.6425514787353694
281000,11.587363104963444+4.847169269485402E-15i,0.0031690768470414316,0.5003287956481177
281000,12.0876855825779-4.932808703683829E-15i,-0.6201715905431153,-0.003999576763441526
281000,13.502561772990326-6.1679182385765444E-15i,0.0024613376568458295,0.4219840427192759
281000,13.615295477968116-1.193484256826675E-14i,-0.0031064233401820224,-0.5791411375625546
281000,14.253581175636747+1.4315258306329376E-14i,0.4532293299576991,-0.0014981059136492064
281000,14.284374319842344+1.5270676906051076E-14i,0.42219811472402063,-0.003676112390491612
281000,15.57703392544877+1.6098667155051165E-14i,-0.0025229627144193923,-0.011648523310680635
281000,16.706909357409952-1.2918449235031685E-12i,-0.0027744063395973473,-0.21689447067523002
281000,16.75377752066995+8.481495954681275E-14i,0.0021323590344474123,0.6404925766440525
287600,11.819510004980481+2.5562643587179344E-15i,0.003165598486311652,0.49979460071615156
287600,12.319846019845617+2.4021496764281387E-15i,-0.5038302257269903,-0.005255267810148386
287600,13.737289410068303-3.533134496307462E-15i,0.002536852912083244,0.4353139307209976
287600,13.8474529990885+6.276296720442758E-15i,-0.003196668127547145,-0.5927415362196339
