% Model,Cyl_v2.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 30 2025, 14:04"
% Table,Table 3 - dmZ parity
% scale,Eigenfrequency (GHz),ooo (1),eoo (1),oeo (1),ooe (1),eeo (1),eoe (1),oee (1),eee (1)
5.8,3.8903048961544364+8.371146628402283E-6i,-0.03717907837454141,-0.010291536397229427,-4.634959391848848E-4,0.021929996931546382,0.014887789771407558,0.042129929897651096,0.008724792797010173,0.010320339150915809
5.8,3.9191178140533967+1.6118272527245703E-6i,-5.606877298107611E-4,-0.033703179925343586,-5.208877414980462E-4,0.14732662656201437,0.5834809400681454,-0.005874892006800539,-0.31552085736433516,0.003661537952657168
5.8,3.921225488649427-1.6870844380787536E-5i,0.0024752791359718643,-0.17790400735297826,0.004862153138518196,0.3931448277652143,-0.18875036468633255,0.001951347618052407,0.21987424452139864,0.008412993217435244
6,3.1686802296846786+7.864619111782609E-6i,-0.008473171479296325,6.915088982121613E-4,9.499287906758599E-5,-4.310601465125146E-4,0.003421708630770119,-0.5572560820322972,0.004620167904995224,-7.736501813144225E-4
6,3.2878794089390087+4.725841751930584E-6i,-2.4855739100593146E-4,0.0018135350773473783,-0.017870762299261145,0.002847793919335716,0.0016956773842391757,-7.495099622632923E-4,0.004407763058223078,-0.252533333246398
6,3.569976717313321+4.454720573259199E-6i,5.424492772617062E-4,-0.6535827126128141,0.005101702674558548,-0.068646952098978,-0.0066822713634527575,-0.005890043684540963,-4.266198219814712E-4,0.030483617829906967
6,3.629682611396378+3.9558039479727796E-6i,-0.002782399973526762,-0.005397961941833104,-0.001706945130794639,7.831350632662632E-4,0.9021717950127497,0.006302521884455813,0.025192847140174474,-0.02235987999895285
6,3.7537687539550886-5.197458948989744E-7i,-1.6225597447350323E-4,0.005655251659891291,-0.027696828215268997,-0.00957572714242714,-2.4721739359429007E-4,-6.904341844779921E-4,0.010638198496148407,2.527696216730252
6,3.8023846536634003-3.6154719679635254E-6i,-0.03725277634269156,0.001230621397600819,-6.993281055400202E-4,0.004871245319807321,-0.0032765598269340473,-0.003740448152699197,-0.012234307523442983,-0.008790554051822058
6,3.8811466676273323+8.350969800982482E-6i,0.002134647191370271,0.01226035658049416,-0.0031310445532895283,0.12598645532481081,-0.6828836178806441,0.007944710235819927,0.030683106597034843,-0.02486840062445575
6,3.8834234794211104-1.1374455366201086E-5i,-5.581835386946118E-4,-0.2236334400231044,0.003771875279991143,0.2962644146158344,0.07847295408834697,-0.0018552090207226979,-0.3081133413982511,0.008902958831160185
6.199999999999999,3.157501779151521+5.579625470745225E-6i,0.005682666144940464,-0.0025704003301431286,-9.41693300094814E-4,-9.559938248014047E-4,-0.008760414781643147,-1.3980075735615065,0.005015930067273192,5.905817925228873E-4
6.199999999999999,3.249182580164758+7.203175210915704E-6i,-8.179589888181734E-4,0.0015164041465713044,0.018285346190490864,0.004559572945944508,-0.0016286261915132716,0.013442813069740992,0.0023202640869267772,-0.19786777576040848
6.199999999999999,3.5462924361353045+2.4240546090823794E-5i,-8.783954578398031E-4,-0.674744461413803,0.0039841489150015934,-0.013292240789487146,0.006898902688734457,0.008278116800274987,0.0019666115825444468,-0.03693527503900079
6.199999999999999,3.59874002352435+1.1767232618969376E-5i,-0.0012697817545476056,-0.0010672250974406786,-5.298593204839386E-4,-1.4000225585772711E-4,0.5004664675786287,-0.00362931112853003,-0.5495737589811331,-0.013690911205915906
6.199999999999999,3.725378027128053+3.3288110367977026E-6i,0.030882828037084028,0.001292272287672366,-0.0011867323238604036,-0.004470196438688141,-0.01993150383597628,-0.024465263139763233,-0.00405507892235492,0.10007402099562761
6.199999999999999,3.754185498835185+6.045031182974591E-7i,-9.28646017622304E-4,-0.003819518108897869,-0.031617560499165254,-6.026776349502992E-4,-0.0012005303626974884,0.002165629411639454,-3.148402970702749E-4,2.7409520530334928
6.199999999999999,3.850123370749648+1.186322990544219E-6i,-0.001993590079191764,-0.21463665887909708,-0.004006033191993965,-0.05172038734265176,0.3647378551363784,-0.005368435857394691,-0.5257952977862815,0.0013639239122434851
6.199999999999999,3.8532065162312996-2.09174238525581E-5i,-4.622994121283473E-5,-0.15981884572021068,-0.002665103677835217,-0.04555403964193452,-0.4536092803384805,0.011945921439173494,0.6861971630670298,0.012860329336311843
6.3999999999999995,3.14675395829147+1.984494939817488E-5i,0.007768401983246567,1.7138370728886354E-4,-7.430309446987068E-5,-1.5335309616957464E-4,-0.0020010405498357836,0.6901107611271344,-0.007146476494901965,0.0023951918892525237
6.3999999999999995,3.2116461177085194+4.973493780963897E-5i,1.7584870479471645E-4,-0.006347489458780824,0.0021033811387584506,0.003180140157112152,2.9471677306086574E-4,0.014652379534526222,-5.608150409215735E-4,-0.25465664999690996
6.3999999999999995,3.520483986680595+1.233828800770986E-5i,-1.6162476814724413E-4,-0.6640832112684587,0.001936665776399218,-0.02417260786162928,-0.011009938986598827,0.0017085782490427054,-7.898847659375367E-4,-0.010032133809092347
6.3999999999999995,3.563268951205443+2.9473298952932736E-6i,0.0016460410166559986,-0.0038600040641006165,3.999578000438743E-4,-0.00455711296108602,0.010396764103649618,-0.0015476184211493408,0.6079787351789182,0.002122053444200092
6.3999999999999995,3.65434478134849+3.518325029266857E-5i,-0.01773757937321164,-0.002574691038246587,-1.3424113207739178E-4,-0.004795657185359352,0.0235923971480394,-0.05573305763832899,0.01563879153451689,0.01700162724924492
6.3999999999999995,3.7528977471109117-5.296649072378124E-7i,-5.931437449562624E-4,-0.003296018388040632,-0.030008955742606456,-0.0075204824081658555,0.005523272479630387,-8.529052636096768E-4,-0.0016961575106777694,2.909777542856037
6.3999999999999995,3.8215059583857633-4.648792881475072E-6i,0.0012654942988189703,-0.22637408178304938,6.39992009081082E-5,0.3469192592347039,0.02280292421944055,0.0018571269097872392,0.16917091958835204,-0.018759208733159602
6.3999999999999995,3.8248333436542485-1.4330980560225215E-5i,-0.0011907822932765823,0.029058624913569725,5.219404597354219E-4,-0.0017269637027049287,0.46680505703866737,0.0016963093740393481,0.9207651258827706,-0.008477380395740003
6.6,3.137200629433009+2.072870254997867E-5i,-0.004457084819261409,0.0020727134892113905,-6.516615611146183E-4,8.554607389658873E-4,1.5169396722254647E-4,-1.4854254979272201,0.010683768194127467,-0.007219345693227075
