% Model,cyl_axes_v2.mph
% Version,COMSOL 6.1.0.282
% Date,"Feb 3 2025, 02:48"
% Table,Table 1 - Surface Integration 1
% scale,Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
2.2,27.12867303700251+1.1861382435925113E-7i,-1.6748862735371467E-4,0.21813549121721082,-2.1909743389838965E-4,5.388894250927167E-4,-3.6857923986260277E-4,1.4391903186530255E-4,-4.4433100958390427E-4
2.2,27.238597760876377-1.0471585353560014E-8i,3.5777109837352954E-4,-6.444136667729987E-4,5.596879062791688E-4,-0.15343825443998643,5.583332761795098E-4,-2.506321981453027E-4,-1.3821660906609888E-5
2.2,27.772366028543228+8.457969740212555E-7i,-0.0012176782356814685,0.3037756391802631,6.564537384127355E-4,-3.272632826103351E-4,4.403002861804595E-4,7.764161293451017E-4,-6.515535327230267E-4
2.4000000000000004,22.833310829485818+1.1632675798116746E-6i,-6.474185384894942E-6,0.24898056519296405,3.123222436755293E-5,2.930708163399663E-4,-4.622077717410063E-4,-2.432411688162198E-5,-1.7934671038810504E-4
2.4000000000000004,22.942908947675615+5.2944209502082495E-6i,7.458585200467926E-6,0.23250047652930617,-6.43031982056473E-5,2.9562012370110895E-4,-4.6920510717645634E-4,-2.6079729318605697E-5,-1.827409458532483E-4
2.4000000000000004,24.246531980886807+2.130313407978647E-5i,-0.25178425044974334,-2.562724785093026E-4,0.002105010820157321,9.744590720727955E-6,-2.0337233781201038E-5,2.5813221375734207E-4,-1.6126875973203158E-5
2.4000000000000004,24.356893639716322-1.4395459689056228E-5i,-5.465721002231958E-4,-3.1921699666503825E-4,0.31926160457955155,-2.3261090398860469E-4,-3.704434255831062E-4,4.435344514684485E-4,3.264117682223215E-4
2.4000000000000004,24.59497870032866+3.9726865621899774E-5i,-0.6034551213529513,1.3240763601463947E-4,-0.003356806057287601,9.929898594573324E-5,-1.6024488618864783E-4,5.342435807974802E-4,-7.940677804571301E-6
2.4000000000000004,24.647211021799578-1.3511790510255025E-5i,-1.0371565046951765E-4,3.7851072559184565E-4,-0.3488656476790964,1.2810177242850656E-4,-0.0011884944297118553,-1.5431090224467963E-4,2.0017008799943245E-4
2.4000000000000004,25.275088278074964+2.3033014741421552E-5i,-5.411556134901332E-4,0.2494696826618028,2.2750324588751116E-4,2.273670073608112E-4,-4.938423092375855E-4,2.4292525704402736E-6,-1.7829645610020149E-4
2.4000000000000004,26.49017848685511+3.6460910720345064E-5i,-2.8211566381151063E-4,-0.09103503847118895,-2.3882422006651208E-4,-7.281408342893713E-4,3.5216939729003604E-4,5.286213643994004E-4,4.056607035734909E-4
2.4000000000000004,26.600451818743423-2.2579408261603366E-5i,-4.284659053472227E-5,1.771953014069521E-5,3.378977066418765E-5,0.147178450865885,-7.324355001414079E-5,1.5172601108755902E-4,-4.1208449655398354E-4
2.4000000000000004,26.91586810073251+5.242275104014683E-6i,0.023016280267465213,2.818158174078831E-5,0.0064923457771629825,5.27543156384313E-4,6.689990022247585E-5,-2.3732026180607013E-6,-6.007053053854402E-5
