% Model,Cyl_axis_oriented_magnetic_field.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 29 2025, 14:10"
% Table,Table 1 - Surface Integration 1
% H0 (A/m),Eigenfrequency (GHz),m=0 (1),m=1 (1),m=2 (1),m=3 (1),m=4 (1),m=5 (1),m=6 (1)
142400,8.765757056745642-2.6447558110370378E-6i,-0.0011357330587073897,-1.6672714415971705E-4,-0.3525313148953578,2.3121506319843802E-4,4.3645193933064416E-4,-4.644049493719956E-4,-1.7878866883834867E-4
142400,9.297454884488884-1.26809647485919E-6i,-0.6322790135679783,-9.650915402637214E-6,9.19528966145394E-4,-7.70088881121481E-5,1.8013816404771548E-4,1.254497091846347E-4,5.277573220581901E-5
142400,9.402345275553417-3.136046186280615E-6i,0.004798405713170226,6.670122093569054E-4,0.21581590502854336,2.504929324731788E-4,0.001089921671823748,4.457078607491597E-4,1.8892166286168037E-5
142400,10.677622529085589-2.9377319047101854E-6i,-0.008073957347243456,-0.30072952481140935,1.2416003280221012E-4,0.0026735662496343996,6.57571817548735E-4,-8.068030317176106E-4,-3.066890855830614E-4
142400,11.712219895454615+4.091136939150137E-6i,-4.6830503038928645E-5,0.28417619350567863,-9.058815748870896E-5,-6.323913808692057E-4,1.505423889500609E-4,2.9151635983574956E-5,1.2994982017420148E-4
142400,11.902876646084769-1.2797107367820625E-6i,-2.530493716866612E-4,-5.358843842776242E-4,7.16044139511038E-4,0.22027587164656118,4.490799910686119E-4,0.0010504106487061284,-1.0210052250992204E-4
149000,6.967007669851727-2.4227913341137627E-7i,8.392126335626056E-5,0.2488102876728469,5.65506548505658E-5,4.756883607062155E-5,-9.389086214978396E-5,-6.195538060702379E-5,2.857834106308295E-4
149000,7.422741951888478-9.835784488232582E-7i,-1.861964163284642E-4,-0.15645874324208944,-1.0516249447612811E-6,-1.0649939975891394E-4,8.928983514101412E-5,3.671573895597251E-5,-2.2850427267052535E-4
149000,8.727223434191634+3.533458552687399E-7i,-0.13338960547142847,6.723249981949313E-4,-0.0012252515369964745,4.9038971422638266E-5,9.052617197168172E-6,2.7405453997779708E-5,2.966646192187187E-5
149000,8.99700307520142-4.754767665356172E-7i,-0.0011498755966562798,-1.973847885887287E-4,-0.35200816610752494,2.5174762313455944E-4,4.376162908399535E-4,-4.56227637984602E-4,-1.871035870276939E-4
149000,9.533356328865658+4.109999572678043E-7i,-0.6450976208801289,9.058211163132306E-5,3.4635987383533555E-4,-5.3947965784962546E-5,1.6692059316058256E-4,1.3729929007460674E-4,5.599173426670732E-5
149000,9.634239794574958+1.6997719376175168E-6i,0.004525770682366401,8.028875501951798E-4,0.1117475315397208,4.058308225551011E-4,0.0017402956592806602,3.0873586692272835E-4,-2.5971429619993615E-5
149000,10.910229262045856+3.6579145782062033E-7i,-0.006838269245345407,-0.3368258957223054,0.00207979795847589,0.002327343210771346,8.861773555424598E-4,-5.727870111289932E-4,-2.980259442824622E-4
149000,11.949450510229768+5.6320443172642575E-6i,-5.8338048749712176E-5,0.274608141215007,-1.2387961455904547E-4,-7.277649634374402E-4,1.6458248694318445E-4,2.9785090395988916E-5,1.1973164366282666E-4
149000,12.134050877690477+3.2191238240395427E-6i,-1.8524272372300138E-4,-6.957889871396189E-4,6.753217314500678E-4,0.2729678116653947,3.141883818663587E-4,9.508086949993979E-4,-1.41549805474321E-4
155600,7.198449734899337-1.4457780950212754E-7i,1.7561507706496309E-4,0.24954197151378257,8.500159561090867E-5,7.039085952654944E-5,-8.6795939343742E-5,-6.739540770022322E-5,2.8198049306352E-4
155600,7.6553754856325975-4.6451690775220606E-7i,-1.5982122538729012E-4,-0.1851399798471785,-3.586270541972226E-5,-1.2667861377218365E-4,8.407498004451202E-5,5.025420803447824E-5,-2.4451460622410107E-4
155600,8.966652695672325+4.583761855704831E-7i,-0.21424601858196607,5.905694806649668E-4,-0.001054804571503829,4.6308806973404045E-5,2.4519690820747212E-5,4.838129567312552E-5,4.1085733328171974E-5
155600,9.228271903606498-2.197567718778554E-6i,-0.0014729977944129473,-3.8952202619656353E-4,-0.33815289143233285,2.2109084287294804E-4,4.0205012898799367E-4,-4.666289902293449E-4,-1.7120161919594886E-4
155600,9.769178217406202+2.4649794403044834E-6i,-0.6401424532859866,1.6916483058378748E-4,-2.567024578102803E-4,-3.9905229978737495E-5,1.4435566172969598E-4,1.4225409272752474E-4,5.973801382805159E-5
155600,9.866332524456357+6.295157890400043E-7i,-0.0043125204855028335,-8.225515392512556E-4,-0.06950611212917532,-4.304276781942543E-4,-0.001924858347475635,-2.625080979743898E-4,4.1168814703886896E-5
155600,11.142617816617399-3.42533033489087E-6i,-0.004802343417609959,-0.3474784796546038,0.0018505761443110631,0.0020097333095898252,0.001174437463390963,-4.7001357407599077E-4,-2.470941997800998E-4
155600,12.186448761186014+6.201071109375731E-6i,2.461046894932236E-5,0.27778777426419093,-8.436810148638127E-5,-7.56234463974677E-4,1.4983686573267924E-4,5.2898380058183E-6,1.1757673549652493E-4
155600,12.365228816629278-2.3919258253475065E-7i,-2.6427516139599077E-4,-6.613286812585408E-4,7.427273058254965E-4,0.21066589430728236,4.272831128156922E-4,0.0010236749899225693,-1.040976657301977E-4
162200,7.430101295224923-2.7856321024011417E-7i,1.2626610177795248E-4,0.24976976135508133,4.416594491283056E-5,5.249552800132477E-5,-1.00720422758496E-4,-7.499463520813286E-5,2.8742969639596863E-4
162200,7.887758648141173-1.888727144362234E-6i,-8.91384074977927E-5,-0.31713602889570225,-1.0307458274777797E-5,-1.1273521126447284E-6,8.025939363519255E-5,1.1262232091343938E-4,-3.2474420381774986E-4
162200,9.205533985791178-6.962376121658838E-7i,-0.22050889145390845,4.2788356791492136E-4,-0.001243756149675797,4.5098705158686645E-5,2.6887257220580635E-5,5.484319193568475E-5,4.233977760846781E-5
162200,9.459734764167283-1.2460380339470585E-6i,-0.0015587387323709708,-4.73330893039445E-4,-0.2886926265707089,-2.9345757256023566E-6,5.383808970213794E-5,-4.202437223163076E-4,-1.3171538839801082E-4
162200,10.004664146222558-2.6879843899188914E-6i,-0.6457745951843178,1.3158827661681065E-4,-1.388155442977075E-4,-3.3410636806216266E-5,1.5840283730790772E-4,1.4261692515552714E-4,6.150701400957282E-5
162200,10.098138888758506-1.1311188425280503E-6i,-0.003805030987378469,-1.1403432541381783E-4,-0.35151625983957796,1.6075696094091838E-4,0.0015021318148197048,-5.30449215024497E-4,-1.0592683878193353E-4
162200,11.375139028229665-4.98549223519063E-6i,-0.008074442533651034,-0.0046791918476818605,-0.005313036321858028,9.886650702416021E-4,-5.58517990451344E-4,-7.397030357967982E-4,-2.114833761607947E-4
162200,12.422911881812686+3.0227814717864336E-6i,1.3686591840497196E-4,0.36370449919323194,-2.2197196413334042E-4,-3.566209925280559E-4,-1.871801000876913E-5,2.1467651786097173E-4,2.5582107759034923E-4
162200,12.596657537626855+1.0166009614889959E-6i,-3.330480323975465E-4,-2.8209148260842446E-4,6.738060581538052E-4,0.026842071913424297,6.750453964024214E-4,0.0010219315010560142,6.873015271340869E-5
168800,7.661766498142686-1.641971280494666E-7i,1.540810076958286E-4,0.2503192897086493,4.0581502138182485E-5,4.3162199523719186E-5,-9.826379493592534E-5,-7.472980443535953E-5,2.871038313635825E-4
168800,8.120091300004464+1.290980979870556E-6i,-2.1919880001851415E-4,-0.22609653912104963,-5.990877751446911E-6,-6.629266412386468E-5,9.417004588440718E-5,7.505119395582427E-5,-2.764135226033609E-4
168800,9.44394803133332+1.7747840066928394E-8i,-0.011570198676401355,6.001842500719788E-4,-0.001394320471508686,7.143875970468167E-5,-1.8160859272825184E-5,7.251445150133537E-6,1.9872807168553115E-5
168800,9.691238516987546-1.9159755042655135E-6i,-0.001071770378270097,-6.778427267016336E-5,-0.354727687811286,2.906905925083039E-4,5.796279157388962E-4,-4.455796503684232E-4,-1.7630889753683014E-4
168800,10.239824282574178-2.947125040569368E-7i,-0.6366730116410932,-1.4611141417069782E-5,0.0011576640493350773,-7.866029370180887E-5,1.8964947608075987E-4,1.2687246823020717E-4,5.307431104187812E-5
168800,10.329996890237169+8.24513678516091E-7i,0.005091321346586083,8.212064676812571E-4,0.024656639727484293,4.986545862343659E-4,0.0028793812070890697,1.8170257764873955E-4,-7.411000785608259E-5
168800,11.607596442646873+2.2567431376323203E-6i,-0.008082171916156967,-0.30584377133413027,5.63898660220904E-4,0.0021049703415746187,6.870659392084346E-4,-8.334136575865654E-4,-3.230636592879943E-4
168800,12.659041304701713+5.132169359546722E-6i,-8.85318376760936E-5,0.28599598525708025,-1.196543601178657E-4,-5.965007426067285E-4,1.5762517189478372E-4,8.327831621771943E-6,1.3162794433604747E-4
168800,12.828111275813553-9.04266659087838E-7i,-2.5157012992738396E-4,-5.715540381150289E-4,7.246455259338878E-4,0.2123455527801662,4.7484506813388514E-4,0.0010676517354808856,-7.878448126247162E-5
175400,7.893369340856895-8.154254421282447E-8i,1.1835069569269287E-4,0.2493134518128892,4.481522586992212E-5,5.9177349919984596E-5,-8.903751815070048E-5,-7.488914266364946E-5,2.879890507877072E-4
175400,8.352669389238335-9.475397572844276E-7i,-1.381580775705141E-4,-0.2664953269409032,-1.6603367051928094E-5,-4.964480834441648E-5,8.809845866240785E-5,9.116190074712461E-5,-3.024200737751189E-4
175400,9.68240157371517-4.265907434075944E-7i,0.38994862168206146,3.880158763695748E-4,-9.671780465943993E-4,1.0706102920123561E-4,-1.2157300752517952E-4,-8.412108598996137E-5,-2.12052743887443E-5
175400,9.922663120192937-1.3141901917918159E-6i,4.523169602878786E-4,6.123014878473406E-4,-0.15017553275091,4.7060757268786767E-4,9.547835085605638E-4,-1.0380686722216672E-4,-1.0293205397192205E-4
175400,10.47503270025346-1.1464806688913124E-6i,-0.650768145660747,8.735718835489751E-5,3.4931391303737034E-4,-5.4967369890397456E-5,1.6728242826947274E-4,1.3185767525968672E-4,5.7981295595941726E-5
175400,10.562003995182588-1.009868542547613E-6i,7.959817717944776E-4,-3.9016901868758837E-4,0.30222095364436796,-4.5679191330770443E-4,-0.0033291969702759117,3.7237009317603065E-4,1.5401533839645143E-4
175400,11.840035074536459+4.6165060888748527E-7i,0.004315394150445746,-0.12321398143747656,0.004714168965167694,-5.419949758384718E-4,7.697659334689604E-4,4.743742492823077E-4,6.710596314128227E-5
175400,12.895401902193981+4.711114625758847E-6i,-2.633038627340096E-4,0.055708362241234786,9.264431850871052E-5,-6.225602927987695E-4,3.2730366797384516E-4,-2.8715352710823814E-4,-7.790961233729586E-5
175400,13.059456572686702+1.286814363518874E-6i,-2.6388811297458546E-4,-5.725421905053004E-4,6.951681920346927E-4,0.2369228163290781,4.337593725648143E-4,0.0010014155239110104,-1.3143423981490498E-4
182000,8.125015192539891-3.007495934361664E-7i,1.369325847792015E-4,0.2480597740264719,5.4113015677897384E-5,5.133489885260348E-5,-9.273330121184616E-5,-7.447613178042926E-5,2.8346513717686736E-4
182000,8.585314937326254-2.5279653659656534E-6i,-1.9281829064970483E-4,-0.2309508874850079,-3.105168959486656E-5,-7.149177948356587E-5,8.96156021669102E-5,7.692774499999186E-5,-2.780346563462324E-4
182000,9.920776277137664-2.479035657278909E-6i,-0.03757947430214176,5.496695535187182E-4,-0.0013146524395925882,8.134247441721044E-5,-1.4099911566083872E-5,6.869223193633998E-6,2.1558685398661345E-5
182000,10.154204252055363-2.478138200453801E-6i,-0.0010778043783292125,-5.445063631950748E-6,-0.35157831026025366,3.451120053248383E-4,7.387654961518643E-4,-4.3250518208698055E-4,-1.8064953795892923E-4
182000,10.710556621881777-3.7824404871197425E-6i,-0.6488634503304218,1.4563543712889167E-4,-2.439959080738805E-4,-4.045066935372202E-5,1.5883656638698867E-4,1.4396073330327604E-4,6.165211389579382E-5
182000,10.79420295218019-2.6112298245490144E-6i,0.002140968754439646,6.362588461504594E-4,-0.20426300349546012,5.459640884656042E-4,0.0037425181209207845,-1.7385081892822783E-4,-1.3939406241022964E-4
182000,12.0727353464336-4.8883324709331666E-6i,-0.003572344280403952,-0.33760345054030494,0.0032553961842348503,0.0012979674682921773,0.0010865874563540565,-3.93671010775232E-4,-2.3626056773704663E-4
182000,13.13201936397091+4.444790044864043E-6i,-1.7168984267942204E-5,0.29623569345481165,-1.0096156674272138E-4,-5.721123908897153E-4,1.534570807972601E-4,2.425861088448914E-7,1.4546884861843976E-4
182000,13.291014124144036-1.0590474134158323E-6i,-2.966215641691406E-4,-5.419570004938092E-4,7.358832933807205E-4,0.18408390600176552,5.134362402158194E-4,0.0010678570763407221,-6.7649778660285E-5
188600,8.35673213707865-2.2197351620305924E-8i,1.4311480876933217E-4,0.2544281850085602,5.206211244209712E-5,4.5157657056665934E-5,-9.154658063819559E-5,-7.240622056965776E-5,2.895148452761444E-4
188600,8.817763228802907+2.550681841653694E-6i,-2.7829414995011483E-4,-0.11614857976667904,-6.038291929367229E-5,-1.2676907081850323E-4,9.090839240635073E-5,2.986145124800751E-5,-1.997476132123581E-4
188600,10.158486958564707+2.0068122365147825E-6i,-0.07190264775308751,5.615954604066778E-4,-0.0014120723467094482,7.814840018227643E-5,-4.8476070499485384E-6,1.61607402323886E-5,2.4261511406564795E-5
188600,10.38581672057137+6.549953284878306E-8i,-0.001215594962853675,-1.301689302346384E-4,-0.35474230439253684,2.9060084569013675E-4,5.897930608426395E-4,-4.480699260549465E-4,-1.828539132243099E-4
188600,10.945319985193438+1.745611121777548E-6i,-0.5743892461862314,-1.6246028696261674E-4,0.0027365045658579623,-1.2897751865441218E-4,2.0332796279670496E-4,1.008599420206059E-4,4.4080814514507035E-5
188600,11.026227015634593+4.187394374461599E-6i,-0.0056927757642624924,-8.176641900561154E-4,-0.03206664226830314,-4.7603169400154695E-4,-0.003053510667201388,-2.0261013189556057E-4,8.349358838240223E-5
188600,12.305153944874919+6.7399567780707835E-6i,0.004497370682842432,0.3416035896049375,-0.0033067981025444513,-0.001586218952017527,-0.0010354033556848217,3.73461942135734E-4,2.3899892347135327E-4
188600,13.367856533098958+9.085925143766667E-6i,-9.398349618219278E-5,0.22634124412377243,-3.750497998020098E-5,-7.666545271133706E-4,2.2642586540265426E-4,-1.3690097993728507E-4,6.831612459951074E-5
188600,13.52258054227166+5.424593413448405E-6i,-2.398548759375925E-4,-6.642143440720208E-4,6.979200180246457E-4,0.26279808870511767,3.537848064789896E-4,9.98121117864826E-4,-1.3739101452477963E-4
195200,8.58845206496054-1.327785076685301E-7i,1.2074646679772295E-4,0.24933615603406817,5.3044121211761517E-5,5.4934091726808033E-5,-9.479079340949344E-5,-7.242917387772273E-5,2.852362682195855E-4
195200,9.050176241620468-2.5065893844062745E-7i,-2.117751281838634E-4,-0.23285044081544481,-2.023907193116821E-5,-7.42723687731623E-5,9.347307589295277E-5,7.56803541167439E-5,-2.800380042996691E-4
195200,10.395982865029449-7.611892154396804E-7i,-0.21194346088415908,5.419577132852617E-4,-0.0013335162793419039,6.261780470511584E-5,2.895850924787092E-5,4.584787326389427E-5,3.83592484948613E-5
195200,10.61740224361634-8.385745283511308E-7i,-0.0015681728333449651,-3.577046784490337E-4,-0.3302222152332678,1.3607913798460128E-4,2.8134439875313223E-4,-4.530430019021348E-4,-1.608478003012993E-4
195200,11.180115785054355-8.953238362001268E-7i,-0.6536633127911221,7.446775218051587E-5,5.031535134542205E-4,-5.9628544227283335E-5,1.729889335216756E-4,1.3681003088167071E-4,5.9467424100142996E-5
195200,11.258188572026071+1.031208357459536E-6i,-0.0024688139879081696,1.3640619588338462E-4,-0.34365553878582744,3.671392817800193E-4,0.00283758881669558,-4.693410574051035E-4,-1.3688473295500465E-4
195200,12.537622243987641+1.285801211459498E-6i,-9.484600229955869E-4,-0.2803358719401768,0.004633575865656052,8.245665734225838E-4,0.0010348959218306945,-1.586989791727874E-5,-1.2187393270628027E-4
195200,13.603614025113927+3.347531394871565E-6i,-1.9744142881260074E-6,0.3083419890685694,-1.1744365877786994E-4,-7.20559237923114E-4,1.3088869098767472E-4,6.769067504207497E-5,1.621008640378424E-4
195200,13.754142171738604+1.5555934030983237E-6i,-3.019768015618438E-4,-6.429365841516895E-4,7.330882462614387E-4,0.19220134532909214,4.957058601066169E-4,0.0010630344929841145,-8.190426749961948E-5
201800,8.820057466145858-3.918491779949045E-9i,1.8008527320580688E-4,0.24898880962108566,7.606939679238228E-5,6.204939920809772E-5,-8.469631303140969E-5,-6.766008011322982E-5,2.882052255091998E-4
201800,9.28281448501589+1.39699143703603E-6i,-2.0356087975796487E-4,-0.2350182880408384,1.1402747728805721E-6,-7.076145416104079E-5,8.002594879922053E-5,7.39408391267768E-5,-2.8417641660646723E-4
201800,10.633417231947183+1.2555568065644114E-6i,-0.08645223779159465,6.283408470991657E-4,-0.0013472354411847678,7.283555511035836E-5,-3.538086551422998E-6,1.3500835214298933E-5,2.07282349555934E-5
201800,10.848944068731061+5.479232819775845E-7i,-0.0016804631611599568,-3.015359548848688E-4,-0.3476932407035562,2.503935521833891E-4,5.68111461349387E-4,-4.6402964935573934E-4,-1.7896915307015593E-4
201800,11.414804919165732+3.0240953897141298E-6i,-0.6548737145344155,7.436301579588141E-5,4.802320796116221E-4,-6.736795590492877E-5,1.702365818215754E-4,1.3541868893947721E-4,5.969874409014599E-5
201800,11.49045623863782+5.183032613923928E-6i,0.005447298433099333,8.218623102565803E-4,0.004723139755748076,5.06177994212727E-4,0.0032161105628901667,1.646120510947062E-4,-9.711098620689106E-5
201800,12.770005082295642+6.281700988458002E-6i,-0.007998989468597338,-0.2697541745652882,1.8462065336854983E-4,0.0019338506395602149,5.76608533663101E-4,-9.233169918713266E-4,-3.1038153983608765E-4
201800,13.839523613386463+7.116390353409979E-6i,-6.084161405895876E-6,0.3025438053398456,-9.843364199290897E-5,-8.183634124835638E-4,1.3158357210352103E-4,1.3331442934783503E-4,1.5904279088696142E-4
201800,13.985664443688377+5.710052755791499E-6i,-3.08638510200802E-4,-5.585011620063135E-4,7.454855947298224E-4,0.18736898673655195,4.8085360007341614E-4,0.0010179063793469634,-8.723743046440501E-5
208400,9.051896316271405-1.66254301484347E-7i,1.1917048117812955E-4,0.24987307600962708,5.1295722937987675E-5,4.639356077370601E-5,-9.717063283521131E-5,-7.608398057428164E-5,2.8271274879541165E-4
208400,9.515032698349644-9.349570271177948E-7i,-2.075540875707622E-4,-0.21966828928267876,-2.510405054259346E-5,-7.675033860633329E-5,9.641443369388337E-5,7.47017790470488E-5,-2.7005192636755026E-4
208400,10.870325477181494-5.830111754727698E-7i,-0.07325964503868165,5.467809622932074E-4,-0.0015260809612135848,8.761909343741381E-5,2.6940462502100564E-6,1.7574602468811034E-5,2.686156836228932E-5
208400,11.08064400175033-1.6182737092217882E-6i,-0.0014834085763922693,-2.606573009147474E-4,-0.3449367629920334,1.9424897824992546E-4,4.008500905859288E-4,-4.550091213376421E-4,-1.6860909750616898E-4
208400,11.649381247723861-8.681512563569482E-7i,-0.6557137862342237,6.60605922233186E-5,5.252017301683171E-4,-6.173103495056711E-5,1.7824380210224708E-4,1.3924702825297023E-4,6.034503305749427E-5
208400,11.722264541232242-8.421387956945589E-7i,0.005159161647735656,7.820831744740339E-4,-0.05951311402233355,5.305323239393348E-4,0.0038346569276361806,6.410737995796281E-5,-1.190743074823669E-4
208400,13.002474719815012-1.84817989318136E-6i,-0.008512645089691859,-0.24738859040803537,-0.001029811755623503,0.0024420495626840174,3.688103904102926E-4,-9.260211420324636E-4,-2.667087542311226E-4
208400,14.074834742512737+4.010643331648194E-6i,-3.951043479578697E-6,0.3147631015155578,-1.1854387798037125E-4,-6.782117370172481E-4,1.2894209139930108E-4,-1.6196265200369929E-6,1.6708813907475507E-4
208400,14.217359075380333-2.5738240000475245E-7i,-3.3813373022868905E-4,-7.077319280366013E-4,7.311973427269477E-4,0.1641776960503758,5.352034487673773E-4,0.0010902502480627403,-5.888420236295504E-5
215000,9.283569556953791-1.7526324334920525E-7i,1.1250344450609146E-4,0.25053084660150293,7.852579402174362E-5,5.933274085492953E-5,-9.765338644218607E-5,-7.328057799406249E-5,2.867195970267986E-4
215000,9.747535820843492-1.9560381778220572E-6i,-1.981416449732892E-4,-0.22596782189354253,-2.696709588753354E-5,-7.989722000204066E-5,9.622299464561563E-5,7.297778306075208E-5,-2.7753534471951756E-4
215000,11.107301484638253-1.414017871734784E-6i,-0.17081314234586847,5.495224714636992E-4,-0.0014684099599772543,6.411929060564743E-5,2.1907930292198743E-5,3.206926902219582E-5,3.1550821530531504E-5
215000,11.312251993278457-1.535825500438381E-6i,-0.001271144562038224,-1.4394602068315668E-4,-0.35415010942914865,2.733655380535881E-4,5.606843563075968E-4,-4.4598395097067656E-4,-1.7734707094250755E-4
215000,11.883973267752797-1.787130640799907E-6i,-0.6513669728550314,2.4235686313063175E-5,0.0010876399203623968,-7.528727055422652E-5,1.8821394169478897E-4,1.3738148822407836E-4,5.911493239149631E-5
215000,11.954423077036415-1.62601862017884E-6i,-0.007357260226059759,-7.718025497921858E-4,-0.1348795790495158,-3.616465041138982E-4,-0.0025771522925363936,-3.2757001187549235E-4,5.823804374156871E-5
215000,13.234893548588829+3.2124153475353107E-6i,-0.00836535232804653,-0.1657232955543663,-0.0022159424683618665,0.0019937067003363246,1.0575282956092528E-4,-8.740930292171916E-4,-2.3365461410537657E-4
215000,14.310453506583396+5.105866445968766E-6i,-6.620244791250053E-5,0.2458557532560385,-6.474780429653425E-5,-7.920784613126453E-4,2.1456780110480392E-4,-1.8479101315048365E-4,9.107408852470053E-5
215000,14.448963065966241+6.281870446645729E-7i,-3.2802501106163036E-4,-6.458351695019316E-4,7.355205222419413E-4,0.140331998159526,5.709149776066545E-4,0.0010841418054689045,-2.9165612214602052E-5
221600,9.515289545418598-2.771390265955784E-7i,1.4876405376017433E-4,0.24916743681034112,4.3502703413724537E-5,5.536663945176707E-5,-1.0097572090096758E-4,-7.102945205089203E-5,2.8485352127748613E-4
221600,9.979756825002205-2.29066613227825E-6i,-2.0703762192087914E-4,-0.21012947074995628,-4.422138024012252E-5,-7.658870114499137E-5,1.0222346247086518E-4,6.665356115165047E-5,-2.6612994322180176E-4
221600,11.343784943694148-7.464561926491812E-7i,-0.1935590840442328,5.10679616953002E-4,-0.001524374119531321,6.711846480136849E-5,1.89071841349384E-5,4.225363124239979E-5,2.8144474256390744E-5
221600,11.543864583459934-1.991334859371555E-6i,-0.0012651976206987771,-2.523637055204425E-4,-0.3449352870686637,1.8466117026720002E-4,2.9783190728173246E-4,-4.487639197254973E-4,-1.7181004765170693E-4
221600,12.118376403511482-1.1098848119888465E-7i,-0.6583130863951991,1.0189692332952653E-4,1.6051190245147247E-4,-4.857762800599099E-5,1.7403168098916184E-4,1.4896696403972275E-4,5.742883222040056E-5
221600,12.186296267697402-2.2259688237816717E-6i,0.0050497474848447505,7.624748145336185E-4,-0.07880166232676886,5.363766651700995E-4,0.003940436317569272,3.701085164368723E-5,-1.2457106808534584E-4
221600,13.467314332657411-2.0952390443130945E-7i,-0.007878836595546534,-0.1746882772366922,-0.0025177035688446338,0.0018702699859998741,6.738341142375492E-5,-9.134664996543147E-4,-2.2979233192114927E-4
221600,14.545629424144764+3.3053868740889954E-6i,-1.0898469244642876E-5,0.3152437116245201,-1.1371161272944338E-4,-6.576433197311272E-4,1.3949764591725413E-4,1.1081794987298609E-4,1.693410572874747E-4
221600,14.680564466222684-2.1940987447982726E-6i,-3.1907839127381395E-4,-5.550209758517638E-4,7.03998255489296E-4,0.20738015961202647,4.8223872908731343E-4,0.0010475717888007205,-8.242337930677187E-5
228200,9.747010681533492-3.3236472370796446E-7i,1.8630763343028845E-4,0.24952254182349481,6.600457033048343E-5,3.0217175804384687E-5,-9.944610210059787E-5,-8.340408293042044E-5,2.8848773468909003E-4
228200,10.211438028903306+8.917535705451559E-7i,-1.5486853622131112E-4,-0.2336005349125704,-7.21499764720113E-5,-5.6653720573690235E-5,9.873981195950852E-5,8.545812554715556E-5,-2.849198583060107E-4
228200,11.579250410433433-1.608572482413183E-6i,-0.1174979539444713,5.440160479056516E-4,-0.0014781678690374079,7.322999789550534E-5,1.5370354223834465E-5,1.887614486716381E-5,3.79760351097837E-5
228200,11.775635605683838-2.11999976096559E-6i,-5.420986111058466E-4,-2.83670336913292E-4,-0.3493753674815531,2.610826088676223E-4,-9.45230520032468E-5,-4.390757167363939E-4,-1.619500125846012E-4
228200,12.352034551947577-4.731015990451012E-6i,-0.6571683314538512,4.23523602319694E-5,8.2768449986069E-4,-7.323860568179117E-5,2.228183060489723E-4,1.3678456335901014E-4,6.376894063130985E-5
228200,12.418054887988742-2.2112211757600045E-6i,0.008807973298246613,8.460387266040188E-4,0.0034736499067214593,5.43118483909296E-4,0.005151762252632396,1.5219946426969883E-4,-8.816317141239279E-5
228200,13.699331629647672-2.495452840315403E-6i,-0.008712418665405933,-0.12659225491200674,-0.0035744299171850884,5.605612458428712E-4,-5.9466356854000285E-5,-8.100916303875465E-4,-1.8733327134945831E-4
228200,14.779833151222551+3.663417180661967E-6i,-1.4739971109265467E-5,0.29283313779316905,-9.831809735656273E-5,-3.7196659382665684E-4,1.8581258045240062E-4,-1.553821445343453E-4,1.4699774612723883E-4
228200,14.912434880557367-3.3670415867757225E-6i,-3.0604609276673763E-4,-7.787139675523284E-4,7.696356346076961E-4,0.2135763580281155,4.7713608831821935E-4,0.0010859298874343949,-9.431970258252157E-5
234800,9.97893403856972-1.9059150802725723E-7i,1.3508584353621162E-4,0.24879931303907477,6.320826240151078E-5,5.586518119310375E-5,-9.501460166217572E-5,-7.395259233600381E-5,2.8524969195497266E-4
234800,10.444780383098674-3.351715693652193E-6i,-2.5494197972302066E-4,-0.16370773683056913,-5.394016600142709E-5,-1.164094596247502E-4,9.851708061688279E-5,4.9756295716291063E-5,-2.3412826094650296E-4
234800,11.816824469703773-1.778172251266863E-6i,0.010979285727332038,5.256773768235219E-4,-0.0015369012376560598,9.03318953072404E-5,-2.653767473795051E-5,-5.894265195563594E-6,1.6112198149155698E-5
234800,12.007411388904405-1.3331958346373073E-6i,-0.0015810929153666445,-2.3686862418237153E-4,-0.34912117134226345,2.338926847999498E-4,5.370658154440025E-4,-4.5748798459829056E-4,-1.7602725704011753E-4
234800,12.587082918197193+1.905777478328924E-6i,-0.6522480192635678,1.5406925723327853E-5,0.0012865311604675848,-7.730854518413525E-5,1.919609427964347E-4,1.3312707410943934E-4,6.0051419320936865E-5
234800,12.650753173795275-2.2399149060416554E-6i,-0.0072318672024897475,-4.3874371074403216E-4,-0.3134690317481844,1.3476933197043572E-5,5.135293962143674E-4,-5.231681191934016E-4,-4.168855329958627E-5
234800,13.932141339046561+2.890849325716754E-6i,-0.007446782675243068,-0.32693626098444195,6.781679477260035E-4,0.0023604242995545646,6.344824885528088E-4,-7.863859265264253E-4,-3.0319672348611514E-4
234800,15.016255943759553+3.5837039219512924E-6i,5.045480590019917E-5,0.3126832216826424,-1.3960055481144267E-4,-8.195100559742147E-4,1.234847714459555E-4,2.3144874600463342E-5,1.676887792740417E-4
234800,15.144101985221017-1.5844040009578032E-7i,-3.561035666918759E-4,-7.438850434617723E-4,7.394985149059716E-4,0.1407244781995185,5.692659436759767E-4,0.0010830922154451176,-4.060205442613821E-5
241400,10.21060467691982+4.2565477513006505E-8i,1.2713282766200855E-4,0.24836938712928402,7.97769199293667E-5,5.7938129337252015E-5,-1.0311589886150655E-4,-7.244723845225233E-5,2.8502111217485577E-4
241400,10.67608876907913+1.4263061430570715E-6i,-2.5312960586890403E-4,0.18018791183572871,-1.0097191809192421E-4,-1.7090041939139702E-4,4.4234010484411174E-5,-7.575045697103442E-5,6.840606945199393E-5
