% Model,Cyl_Form_scales_v1.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 27 2025, 22:10"
% Table,Table 1 - Mode z parities
% scale,Eigenfrequency (GHz),ooo (1),eee (1)
0.42000000000000004,24.53160249051041+4.271714178598393E-7i,1.389812160489423E-4,0.7051044313512534
0.42000000000000004,24.640015270044668+1.1971355120463726E-8i,3.2326766703215615E-4,0.8006168285618762
0.42000000000000004,24.663797366492982+1.9823268916247517E-7i,2.1467402861571617E-4,0.7802706135550278
0.42000000000000004,25.901792198860772+6.895388238962007E-8i,4.916536799076252E-4,0.9828668503255742
0.42000000000000004,25.928199867767578+2.7076727100003794E-7i,3.427955089221561E-4,0.8050017218606859
0.42000000000000004,26.147482321929044-4.31310162380111E-8i,1.4261887432412073E-4,0.7692281972629879
0.42000000000000004,26.150417998831227+3.446188854325791E-7i,1.1084643375743824E-4,0.7232613642209306
0.44,21.54397626830545+2.08168807916199E-9i,1.3963440546563914E-4,0.9003412752317852
0.44,22.08455050556799+1.5779504225975513E-7i,1.2662467353869805E-4,0.757539985213053
0.44,22.096786041103854-1.931406660691864E-7i,1.3700204793709452E-5,0.8977554148111079
0.44,22.839576386004143+3.545756944917736E-7i,1.2354057054834807E-4,0.6921014269404635
0.44,22.857948553837403-5.240529748194896E-7i,1.307400922391851E-4,0.8069484710549075
0.44,23.347664491158127-2.8672483779570014E-9i,1.6513293225472076E-4,0.9140668977874049
0.44,23.80154402101632+5.43982832531431E-7i,1.8574079905390097E-4,0.7926180695172077
0.44,23.825003793107808-9.560985152411563E-7i,1.2917520204504715E-4,0.7597844599430533
0.44,24.861426660946126+1.1465035928313998E-7i,1.3955675923692072E-4,0.7328842447551628
0.44,24.86356679547503-1.7621329373578366E-7i,1.1393919158728217E-4,0.6673699265303127
0.44,24.971457470974826+7.000431809387119E-7i,3.0574031800669095E-4,0.9745654649497524
0.44,24.998485717402048-1.4646989166358045E-6i,1.2403591826655228E-4,0.7234194369967221
0.44,26.349647231998247+7.893370127458467E-7i,3.285164122913991E-4,0.8915718368529718
0.44,26.378804586758513-2.008310366692014E-6i,1.4256525303165326E-4,0.8494154410931751
0.44,26.631588028508936+2.009947243556571E-7i,6.604309193355618E-5,0.8652013454478914
0.44,26.634638738594468-3.5742606904072177E-7i,6.243272443591306E-5,0.8351423395511213
0.46,21.587947399526126-3.302795405502443E-9i,4.1786566369365E-4,0.9009174860822571
0.46,22.176497659841946+3.218846710607587E-7i,3.2028347002939787E-4,0.7377433030038166
0.46,22.19108980140732-3.558723337681231E-7i,3.8758620103619023E-4,0.8073747299258287
0.46,22.99667448696439+5.866253144825129E-7i,3.8131442935871406E-4,0.7531479696894557
0.46,23.01869333175412-9.148995963674192E-7i,2.364582540596844E-4,0.7116865921086891
0.46,23.55563827958701+1.9156928267663194E-7i,4.4645510335809433E-4,0.9169887061538878
0.46,24.04179220713104+7.919302986341438E-7i,4.89758426799842E-4,0.910392310899484
0.46,24.06952708652418-1.6084039873987923E-6i,3.983781423873343E-4,0.8623506039227554
0.46,25.204823955306967+9.392403675795782E-7i,2.857234295074682E-4,0.6540713919378
0.46,25.207232743473828+2.3652508001932972E-7i,3.5576488505897013E-4,0.6855023907738215
0.46,25.313445948146878+8.579658237370072E-7i,5.9290282633383E-4,0.9468274223452958
0.46,25.34493489703548-2.365101519575652E-6i,4.740539502181462E-4,0.8674842397795033
0.46,26.812431383635257+7.398508098206794E-7i,7.681228730901122E-4,0.964265060184084
0.46,26.845907870487135-3.1293791919535296E-6i,5.990067586314074E-4,0.8616748762464591
0.46,27.13264112735329+1.1233146020528573E-6i,1.0317525198918939E-4,0.8886465296635669
0.46,27.136215304323652+7.861571100720386E-8i,1.2513471933167446E-4,0.8328795407185672
0.48000000000000004,21.634041625638407+1.304380029068531E-9i,2.86772918474277E-4,0.900216330703594
0.48000000000000004,22.271295919861668+1.32426474470813E-7i,2.3364349759624607E-4,0.6891543337431661
0.48000000000000004,22.28895932454917-1.466684198241657E-7i,9.501515391030003E-5,0.8554505764149672
0.48000000000000004,23.15791286681754+2.679997199623699E-7i,1.0224713364222474E-4,0.8577886587687579
0.48000000000000004,23.18486549699698-4.301158040101086E-7i,2.734512452587737E-4,0.8399144530385992
0.48000000000000004,23.770284755110154-8.622941033254593E-9i,3.3145374955591956E-4,0.9085387230133548
0.48000000000000004,24.288235060537943+2.6255319022767066E-7i,3.128485267026785E-4,0.7114241232235348
0.48000000000000004,24.32212913735937-7.573507301119461E-7i,4.223734659647123E-5,0.8981371225236997
0.48000000000000004,25.558893546386717+1.2946010461840706E-8i,2.3930767884335224E-4,0.701005389799488
0.48000000000000004,25.56211309787537-1.09910512548113E-8i,3.565070658374913E-4,0.9039161158914574
0.48000000000000004,25.664570764246864+1.503681694457094E-7i,5.859390455978325E-4,0.9485739120578447
0.48000000000000004,25.70315349623153-1.1292505756026062E-6i,4.683816431102145E-4,0.9005343662160125
0.48000000000000004,27.288319484790154-4.787528086335923E-8i,3.7618899787127537E-4,0.7374886128532532
0.48000000000000004,27.329691804173795-1.5141919457579998E-6i,6.135483861633408E-4,0.7174155601078805
0.5,21.680812475082043+2.0926128808246302E-8i,3.913997788059249E-4,0.9004449308013746
0.5,22.36727618268757+4.961599230556568E-7i,3.754337167705794E-4,0.8357615061468064
0.5,22.38770684120749-6.64215986016887E-7i,3.634127473956854E-4,0.8166930289856482
0.5,23.321945964309712+7.291923748155521E-7i,2.8122744491412E-4,0.6781851140612712
0.5,23.35241316424111-1.7763037433963587E-6i,8.165070391171712E-5,0.8844914897093702
0.5,23.990156437793637+5.273831628664129E-9i,4.3874785611502454E-4,0.9189264432935857
0.5,24.539974541638838+5.157902410755919E-7i,2.302251669133617E-4,0.8016010522056916
0.5,24.577221129350654-3.1110406232567717E-6i,2.5206050785085037E-4,0.853295426880408
0.5,25.923069257866924+9.965049262084046E-8i,2.703217140704259E-4,0.7164576445620809
0.5,25.92651446875564-1.3132855259294E-7i,2.0953492994697708E-4,0.8530027412036109
0.5,26.024609070375895-1.9389696224094877E-7i,6.940772011590315E-4,0.7208536502605589
0.5,26.065599693699316-4.4742224443093415E-6i,6.336916682177895E-4,0.849550484681609
0.5,27.77785610490459-1.3107908928795232E-6i,0.001156357953529533,0.7436270699162694
0.5,27.820147796604655-5.739992392298729E-6i,0.0012840052205423153,0.8771260641200335
0.52,21.729457547655723+1.0823843338235243E-7i,4.3269894179910926E-4,0.7365894071683098
0.52,22.465615449186362+5.33156715356477E-7i,1.828742964814018E-4,0.8792919980241339
0.52,22.48946338490251-6.374359768226311E-7i,4.972562712406732E-4,0.8141966177552211
0.52,23.489557590373153+3.3100964251376987E-7i,3.0064022247379445E-4,0.7706164815198097
0.52,23.524484866219293-1.7213996636042353E-6i,5.600628417123667E-4,0.8999892352458329
0.52,24.215850912109335+3.6958983074108684E-7i,3.819728303439927E-4,0.6539634768726952
0.52,24.79752245533836-5.565164204735571E-7i,7.665186227983083E-4,0.9212366730251808
0.52,24.839202347344834-2.865835384543025E-6i,4.903312782922554E-4,0.6562166696765401
0.52,26.297302364346464+2.3831136854608186E-7i,1.224205191951421E-4,0.9091279393947469
0.52,26.301220800201502+3.215219121705172E-7i,5.890795883864757E-4,0.8941694374170006
0.52,26.39385956250433-1.968097441909823E-6i,9.036575858259227E-4,0.7487434350189446
0.52,26.43856622810972-3.8091647753920823E-6i,0.0010292160318951778,0.7882090969698919
0.52,28.2817911312133-3.7217688407417274E-6i,0.001974226987665662,0.9506561331233808
0.52,28.32667246985686-4.785839064138758E-6i,0.0016711391729453747,0.842653097884714
0.54,21.777982875369695-1.3082409670879596E-7i,6.947451092827336E-4,0.8994392786272971
0.54,22.563250605713467+3.2382261502610286E-7i,6.186600570245494E-4,0.6573593498451387
0.54,22.590560356162804-5.1146476166673E-7i,5.842514221547376E-4,0.6441940433146526
0.54,23.656500730420728+9.494434740707104E-7i,8.118852638109156E-4,0.926407288059196
0.54,23.69575480591958-1.3178749790384717E-6i,7.174950514522294E-4,0.7586782191721003
0.54,24.444012888853017-4.3069675210189243E-7i,7.507129478684422E-4,0.8781169005929996
0.54,25.05539822991445+1.6489473602225031E-6i,0.0010904772537857468,0.7851866387985029
0.54,25.100951874696094-2.5478953932740477E-6i,0.001118655573463916,0.8392520078867625
0.54,26.678036361132897+9.187922962411787E-7i,7.200271711208436E-4,0.8795457592047778
0.54,26.682666111298833+9.971297714818589E-7i,0.0010714984408816265,0.785522778036592
0.54,26.765728104199507+2.0575537919897053E-6i,0.0025795962366948377,0.6648973518961058
0.54,26.813110252529608-4.148266936747159E-6i,0.0037565253466482974,0.8635025617152482
0.54,28.792380803812506+2.2172050693041215E-6i,0.007968498439988708,0.6596583439192794
0.56,21.828366228654275-1.5752713883773938E-7i,9.197997723557499E-4,0.8989273462922998
0.56,22.66351036179787+3.1961479377911823E-7i,4.928145306609746E-4,0.7929198656692968
0.56,22.694675501009144-4.2486638016372037E-7i,6.701820384927006E-4,0.6461744741872406
0.56,23.828338225500218+9.301751885136245E-7i,5.973668030531561E-4,0.7689509839011212
0.56,23.872166248187128-8.302712066383206E-7i,0.0010704624130331805,0.8990222693807937
0.56,24.67886519923352-1.8281634669313844E-7i,0.0010537910337060454,0.9191389856618023
0.56,25.321868668240178+1.314029773710005E-6i,0.0011661574326205795,0.912554675909364
0.56,25.371044022980072-1.1936780183382107E-6i,8.471066873864201E-4,0.7159726362205782
0.56,27.069329657492673+6.200021383197901E-7i,6.755885990386788E-4,0.7040472428865968
0.56,27.074955423893044-3.7134679100740175E-7i,9.064599678183465E-4,0.8206536495325594
0.56,27.151177839608575+1.5129663674834869E-6i,0.0014152432856007911,0.8732109386499763
0.56,27.200207728173808-1.5823508934183925E-6i,9.150335071964588E-4,0.8723738082447234
