% Model,Sph.mph
% Version,COMSOL 6.1.0.282
% Date,"Jan 28 2025, 21:53"
% Table,Table 3 - Line Integration 3
% scale,Eigenfrequency (GHz),o (1),e (1)
11.200000000000001,3.335500359368552+2.9430757261664283E-15i,1.77394289306622E-4,-7.223734598714477E-4
11.200000000000001,3.3666325241198893+1.3959241727350705E-15i,-0.013977550776306639,0.026428856742187364
11.4,2.9489275933911885+2.073994145078862E-15i,-0.0023803483919808896,-0.03897700621197268
11.4,2.9799651342402416+5.984884232010634E-16i,0.012352198653747214,-4.19992917377827E-4
11.4,3.185976888153887,-0.6762614522745207,-0.03337163691727345
11.4,3.200763152937694-1.5539920722459129E-15i,-0.014271833525227099,-0.04883802292817795
11.4,3.3208094084040085-2.6114376365447065E-15i,-0.0016946711768253795,0.007870630834956241
11.4,3.350800424153825,0.005529746844553076,-0.007851422594160775
11.600000000000001,2.9402831894251213-1.0485646013641259E-15i,-5.728051936268845E-4,-0.03807386422552629
11.600000000000001,2.9670384108918495-1.3886732486766302E-15i,-0.061455907189978655,0.0072397844094603285
11.600000000000001,3.177852694000556+3.2099736273846434E-15i,0.036015959394481545,0.0727937888542762
11.600000000000001,3.1833506321730356+2.986576674482927E-15i,-0.6636573678037769,-0.1489875230150551
11.600000000000001,3.3064388360594648-2.619143730944413E-15i,0.004258467165010238,-0.015203863058101397
11.600000000000001,3.335396289485372-2.0073306304696622E-15i,-0.009831963463083149,0.0029903003781608733
11.8,2.931044725060124+7.237856287512917E-16i,-0.002304879405597525,-0.05547225351956654
11.8,2.951145722341978,0.011232757565862197,0.003639069097310538
11.8,3.153950795736725-2.967223180042562E-15i,2.6443467327783027E-4,-0.07525199812181003
11.8,3.179724592693855+5.354729158651217E-16i,-0.0956984649945041,0.012239336134119918
11.8,3.292418996756304-9.498011762426854E-16i,-0.001114258660667093,-0.015962398785025568
11.8,3.320347747052779+1.0586025151298655E-15i,0.09196794408819019,0.006811845643574184
12,2.9237207422850062,0.01564142789483713,-6.140689123237796E-4
12,2.9380444931712075+1.5711821385279432E-15i,-0.009997628196107299,-0.006612430136126783
12,3.141940235766362+9.246578980475581E-16i,-0.0078505866692448,0.008757125420996194
12,3.1772754873999207+3.8863065206090025E-16i,0.7423717083625034,-0.002335887348889839
12,3.2790992666387595+1.7747707064427703E-15i,0.0034562979961652897,0.006847236886761279
12,3.304842906791538+3.1862965349672145E-15i,-0.03953408074866819,-0.005938559306939039
12.200000000000001,2.913603208283257-1.1002968925555073E-15i,-0.011482374994462669,-0.007588505459264253
12.200000000000001,2.9244366000216666+9.505083597348357E-16i,0.06976425084994091,5.714191399517552E-4
12.200000000000001,3.11222609349538-3.356943248431089E-15i,0.007076587918436239,-0.0821238879219811
12.200000000000001,3.1741331220269333+2.8428821530029747E-15i,-0.7800538079688052,-4.326468901700523E-4
12.200000000000001,3.2654138811010025,0.015540079979340031,0.023566811941505877
12.200000000000001,3.2895665442931783+1.1094485134004042E-15i,0.017890471437140197,-0.00116175191777252
12.4,2.9055985938883073+7.048547585581629E-16i,-0.03303110302223548,0.043511915037895234
12.4,2.911784132081211-3.3254909836158117E-16i,0.06276664380883483,-0.0034320093445367825
12.4,3.0978683431251777-2.6154015050686167E-15i,-0.0013956064159751861,0.03524162566262098
12.4,3.1714942518686224-1.7938268859688967E-15i,0.7898967732632644,-3.691294785243459E-5
12.4,3.2529920339104046-5.228128242654605E-15i,0.014142344419406217,0.01412775865827032
12.4,3.272915270665941-3.3234817247834752E-15i,-0.061053492482198296,0.025906249844664164
12.600000000000001,2.897595457241803+4.899834985896492E-16i,0.07990375283087758,-0.026457949470882067
12.600000000000001,2.8987513965523113,-0.08592461750582886,0.016527082905039934
12.600000000000001,3.0754704026227513+8.019444712187899E-16i,-0.024204118580109967,-0.11227161760361905
12.600000000000001,3.1687848303939736+2.342908231061493E-15i,-0.7078992559544238,0.04316309658911131
12.600000000000001,3.242080135888079+4.697364033683624E-15i,-0.014019151213367166,0.044853731050452116
12.600000000000001,3.25612399055286,-0.01605964392362496,-0.011539515245858905
12.8,2.8881938533965457-4.1491873905734556E-16i,0.0830190805657526,-0.015770732753694422
12.8,2.8894289148537493-3.6929929828640753E-16i,-0.00479410400800832,-0.00601791280511089
12.8,3.059670839372476-8.922579561087464E-16i,-0.0026553247976342106,-0.058570747759058524
12.8,3.166205789842272+1.848316684830084E-15i,0.70087600431708,-0.041169043152305
12.8,3.228403868463608+9.92780757717976E-16i,-0.02816066645827665,0.04964342898747491
12.8,3.2448342858756543-4.207173276424321E-16i,0.1888095481513547,-0.013923123746630059
13,2.8759497150239333-3.5770631751748705E-16i,0.10472326339712042,0.00855619985801413
13,2.882175689212007-1.0915064333131477E-15i,0.0011059706572108937,-0.017850738062101225
13,3.0465939877054304-1.5432597856183794E-15i,0.003132594329426905,-0.06933130638172903
13,3.162889252937414-3.817404425381903E-15i,-0.5596642480609124,-0.03500757646788999
13,3.2172737053893417,-0.11088301154181744,-0.04815142880228297
13,3.2289462692410207+8.641135285486155E-16i,-0.009824469392241459,-0.053779252533259624
13.200000000000001,2.864886221110086+7.782318015844627E-16i,0.04763480165348655,0.0073644545528934995
13.200000000000001,2.874551520381314+1.130334306895176E-15i,0.00687891078549695,0.010138583909860837
13.200000000000001,3.0325661425890416-9.283786439514993E-16i,-0.024168270671262183,0.11504871038707686
13.200000000000001,3.1597323418151566+1.2305639067787057E-15i,0.6423305950073485,-0.012093290093298615
13.200000000000001,3.2030675122217005-1.977628056581356E-15i,0.053716151620842145,-0.08187875672771033
13.200000000000001,3.214712389156276-1.4449599574947063E-15i,-0.02881329400036365,0.03961070214302749
13.4,2.8532407145626806+1.8814837985261527E-15i,-0.08531660869789388,0.003009615375402613
13.4,2.8649428864044335,0.0035344762299093185,0.01884699029285413
13.4,3.0128430418512067+2.566214163496948E-15i,0.00381642524816757,-0.0700186751093747
13.4,3.1547712235160206-9.879684141471432E-16i,-0.5101483465029218,0.005122044035565665
13.4,3.195015498663653-2.1210743833010227E-15i,-0.05059603749893813,-0.004996628852485027
13.4,3.196377893541932,-0.20754070242824824,0.012807221659476113
13.600000000000001,2.8451480480608775,-0.07123583313099895,-0.0034218138691519727
13.600000000000001,2.858350158066449,0.006451136294389793,-0.010425020950330549
13.600000000000001,3.0012889863417307+1.6752619314921185E-15i,6.30111089323011E-4,0.03709318259405302
13.600000000000001,3.148355185307211-7.532227917336567E-16i,-0.24827789332706526,-0.012016808329750191
13.600000000000001,3.184405587676819,0.04749405855153799,-0.10951035548903046
13.600000000000001,3.187417983395406+1.8107739480384123E-15i,-0.1651526306409883,0.04384116197801792
13.8,2.8351902766288877+3.743422621631364E-16i,-0.11045384278891623,-0.004170156133786236
13.8,2.8511013954641706+1.5011299113036694E-15i,0.007314356424003214,0.023372612195783838
13.8,2.9909129825732004+3.0544928435877046E-15i,0.007756199245330236,-0.12903283540983596
13.8,3.1404991580519606,0.17397427329236295,-0.005539417354261075
13.8,3.173350447042391,-0.26293287584499553,-0.023592785564004883
13.8,3.174036089060642+2.0331090848559455E-15i,0.15716408172489532,-0.003262941320236257
14,2.8266248464186607-7.248043068364762E-16i,-0.07573647656837806,1.984563428711436E-4
14,2.8431668757521185+1.3808512763476802E-15i,0.0028014404959529754,0.030803827427791197
14,2.9786686764529313-2.545611052764845E-15i,2.8717846122564645E-4,-0.13108305788763702
14,3.128560305576702,-0.11865998008811912,-0.0021385211128196525
14,3.1607417735673686+1.0297768191927436E-15i,0.07102946289136276,-0.046332192454626574
14,3.163539017718689+4.821377443217172E-16i,0.2358934150246445,0.021329954738903558
14.200000000000001,2.815287068078723+1.51355018185426E-15i,0.12301355726321682,-0.001431571661409761
14.200000000000001,2.8335265968625554-5.322986614371394E-16i,-0.005940519726709864,-0.06619813996310149
14.200000000000001,2.9650594078008954,0.004474491923706563,-0.10111470671450296
14.200000000000001,3.1066875123750126,0.06709532817754338,0.022563576917022005
14.200000000000001,3.144826270416581,0.06451613593941422,-0.044262400611379336
14.200000000000001,3.1522424758801257-1.6621348251987341E-15i,0.10448185261371752,-0.02200713577817348
14.4,2.807603659334+3.8198778656417803E-16i,-0.07248898196459654,-0.019736452458733324
14.4,2.8276395802435133-1.9414548874240484E-15i,-0.0018536477301995047,-0.05317274498081028
14.4,2.9574267607059785-1.249337484482225E-15i,-2.554027746666771E-4,0.061179263050245805
14.4,3.092511892931712+6.421125906181354E-16i,-0.015832496361047912,-0.027242499448170948
14.4,3.136874212803898-9.899560171270261E-16i,0.0781935664188537,0.029114152009293157
14.4,3.141705606152577-4.1301343904737774E-16i,0.12148393578248488,0.004695708438143138
14.600000000000001,2.798244497759013,0.12600507410164294,0.004174412922149953
14.600000000000001,2.8190389650844447,-0.01402390738940208,-0.03876463242341339
14.600000000000001,2.947862996981516-2.2051265387233535E-15i,0.0027730846557530164,0.1386534922220838
14.600000000000001,3.0805610186822068,0.025421859610990697,-0.0027111603576328255
14.600000000000001,3.1244966034285198-6.943528985428694E-16i,0.03440253709702665,0.010083015888971661
14.600000000000001,3.1287267401052605-3.3833507709328492E-15i,-0.09531323241225267,0.07654437898634088
14.8,2.791257253532227-3.782579572793116E-15i,-0.1093221322293681,-0.004198556330573858
14.8,2.8109085806845897-2.3091840172989322E-15i,0.011426210412019288,0.053022277345952204
14.8,2.9376417792284433+3.3915652666435263E-15i,-0.005420473647373169,-0.24559025426318487
14.8,3.050282809350538-1.6494490587878018E-15i,-0.00717661950512875,-0.01147571511217389
14.8,3.1139991092596895-1.56732890599342E-15i,0.008169830697349967,-0.042564387328782746
14.8,3.1243780043228857-6.231211165779184E-16i,-0.025667679946632854,-0.0318316808582215
15,2.7820768740550244-1.1253315285228146E-15i,0.08437462721347053,-0.0047257663473305855
15,2.801995073675531+2.9724548346530676E-15i,5.957415757188891E-4,-0.03384678557088845
15,2.928122143433269,0.0052643114088590124,-0.18386114516533478
15,3.0388963264046915+3.6899338744970074E-16i,-0.007816238055803022,0.02126667166892839
15,3.0989810854913307,0.09875819475873909,-0.03904437648558515
15,3.111004741431749-1.4346661994783127E-15i,0.028304450615543795,5.774807373713453E-4
